filename	topic	identifier
corpus\hegm001.txt	-1	hegm001
corpus\heid001.txt	0	heid001
corpus\heid004.txt	0	heid004
corpus\heid032.txt	6	heid032
corpus\heid036.txt	-1	heid036
corpus\heid058.txt	-1	heid058
corpus\heij001.txt	0	heij001
corpus\heij005.txt	-1	heij005
corpus\heij007.txt	0	heij007
corpus\heij011.txt	0	heij011
corpus\heij023.txt	5	heij023
corpus\heij024.txt	0	heij024
corpus\heij026.txt	1	heij026
corpus\heij040.txt	20	heij040
corpus\heij051.txt	-1	heij051
corpus\heij060.txt	16	heij060
corpus\heij063.txt	0	heij063
corpus\heil010.txt	4	heil010
corpus\heim002.txt	-1	heim002
corpus\hein007.txt	1	hein007
corpus\hein015.txt	-1	hein015
corpus\heir005.txt	0	heir005
corpus\hekm001.txt	21	hekm001
corpus\heks002.txt	-1	heks002
corpus\held002.txt	0	held002
corpus\held004.txt	-1	held004
corpus\held006.txt	12	held006
corpus\held007.txt	12	held007
corpus\held029.txt	0	held029
corpus\hell009.txt	-1	hell009
corpus\hell014.txt	32	hell014
corpus\hell066.txt	1	hell066
corpus\helm003.txt	-1	helm003
corpus\helm013.txt	-1	helm013
corpus\hels014.txt	4	hels014
corpus\hels018.txt	3	hels018
corpus\helt001.txt	3	helt001
corpus\heme003.txt	0	heme003
corpus\heme014.txt	1	heme014
corpus\hemk004.txt	33	hemk004
corpus\hemm001.txt	0	hemm001
corpus\hend011.txt	0	hend011
corpus\hend012.txt	2	hend012
corpus\hend038.txt	19	hend038
corpus\hend178.txt	42	hend178
corpus\heng007.txt	36	heng007
corpus\heng025.txt	4	heng025
corpus\henk002.txt	0	henk002
corpus\henk013.txt	26	henk013
corpus\henk014.txt	-1	henk014
corpus\henk016.txt	16	henk016
corpus\henn001.txt	-1	henn001
corpus\henn003.txt	0	henn003
corpus\henn009.txt	1	henn009
corpus\henn045.txt	9	henn045
corpus\henr002.txt	1	henr002
corpus\henr005.txt	0	henr005
corpus\henr025.txt	1	henr025
corpus\henr028.txt	0	henr028
corpus\hens002.txt	-1	hens002
corpus\hens022.txt	0	hens022
corpus\hens027.txt	0	hens027
corpus\hepp001.txt	1	hepp001
corpus\herb001.txt	0	herb001
corpus\herc003.txt	0	herc003
corpus\herd004.txt	1	herd004
corpus\herd005.txt	1	herd005
corpus\herk002.txt	-1	herk002
corpus\herm011.txt	10	herm011
corpus\herm014.txt	-1	herm014
corpus\herm017.txt	-1	herm017
corpus\herm019.txt	7	herm019
corpus\herm022.txt	-1	herm022
corpus\herm026.txt	-1	herm026
corpus\herm029.txt	-1	herm029
corpus\hern004.txt	1	hern004
corpus\herp003.txt	1	herp003
corpus\herp013.txt	-1	herp013
corpus\herr001.txt	2	herr001
corpus\herr002.txt	0	herr002
corpus\herr003.txt	0	herr003
corpus\herr033.txt	47	herr033
corpus\hert001.txt	0	hert001
corpus\hert002.txt	2	hert002
corpus\hert003.txt	-1	hert003
corpus\hert005.txt	0	hert005
corpus\hert025.txt	9	hert025
corpus\hert066.txt	-1	hert066
corpus\herw002.txt	0	herw002
corpus\herw003.txt	0	herw003
corpus\herw004.txt	-1	herw004
corpus\herz001.txt	11	herz001
corpus\herz002.txt	0	herz002
corpus\hesm002.txt	2	hesm002
corpus\hess002.txt	-1	hess002
corpus\hess073.txt	2	hess073
corpus\hete009.txt	5	hete009
corpus\hett001.txt	-1	hett001
corpus\hett013.txt	0	hett013
corpus\heug001.txt	-1	heug001
corpus\heuk002.txt	8	heuk002
corpus\heul002.txt	0	heul002
corpus\heum001.txt	-1	heum001
corpus\heus002.txt	0	heus002
corpus\heus014.txt	18	heus014
corpus\heuv013.txt	-1	heuv013
corpus\heuv019.txt	1	heuv019
corpus\heuv048.txt	-1	heuv048
corpus\heyd046.txt	-1	heyd046
corpus\heye011.txt	0	heye011
corpus\heyl027.txt	11	heyl027
corpus\heym003.txt	8	heym003
corpus\heym005.txt	-1	heym005
corpus\heym023.txt	-1	heym023
corpus\heym028.txt	-1	heym028
corpus\heyn005.txt	32	heyn005
corpus\heyn012.txt	0	heyn012
corpus\heyn045.txt	-1	heyn045
corpus\heyn060.txt	0	heyn060
corpus\heyr003.txt	0	heyr003
corpus\heys005.txt	-1	heys005
corpus\heys009.txt	1	heys009
corpus\heyt001.txt	-1	heyt001
corpus\heyt004.txt	1	heyt004
corpus\heyt005.txt	0	heyt005
corpus\hey_002.txt	0	hey_002
corpus\heze002.txt	-1	heze002
corpus\hieg001.txt	27	hieg001
corpus\hijl002.txt	0	hijl002
corpus\hijm002.txt	1	hijm002
corpus\hijm006.txt	-1	hijm006
corpus\hild012.txt	5	hild012
corpus\hilg005.txt	-1	hilg005
corpus\hill001.txt	0	hill001
corpus\hill005.txt	0	hill005
corpus\hill012.txt	1	hill012
corpus\hill013.txt	-1	hill013
corpus\hill014.txt	-1	hill014
corpus\hill037.txt	37	hill037
corpus\hind001.txt	0	hind001
corpus\hing002.txt	-1	hing002
corpus\hing005.txt	33	hing005
corpus\hinr002.txt	19	hinr002
corpus\hint001.txt	1	hint001
corpus\hint003.txt	-1	hint003
corpus\hirs001.txt	0	hirs001
corpus\hirs012.txt	2	hirs012
corpus\hirs013.txt	-1	hirs013
corpus\hiss001.txt	-1	hiss001
corpus\hiss003.txt	0	hiss003
corpus\hobm001.txt	-1	hobm001
corpus\hobo001.txt	1	hobo001
corpus\hoeb001.txt	0	hoeb001
corpus\hoec005.txt	1	hoec005
corpus\hoec025.txt	0	hoec025
corpus\hoec026.txt	0	hoec026
corpus\hoef005.txt	28	hoef005
corpus\hoef007.txt	1	hoef007
corpus\hoek002.txt	-1	hoek002
corpus\hoek005.txt	9	hoek005
corpus\hoek006.txt	0	hoek006
corpus\hoek007.txt	0	hoek007
corpus\hoek008.txt	2	hoek008
corpus\hoek014.txt	3	hoek014
corpus\hoek017.txt	0	hoek017
corpus\hoek021.txt	2	hoek021
corpus\hoek024.txt	-1	hoek024
corpus\hoek033.txt	-1	hoek033
corpus\hoek036.txt	0	hoek036
corpus\hoek073.txt	-1	hoek073
corpus\hoek120.txt	2	hoek120
corpus\hoen034.txt	-1	hoen034
corpus\hoes003.txt	0	hoes003
corpus\hoet004.txt	2	hoet004
corpus\hoet015.txt	-1	hoet015
corpus\hoet020.txt	33	hoet020
corpus\hoet023.txt	30	hoet023
corpus\hoev004.txt	-1	hoev004
corpus\hoev007.txt	1	hoev007
corpus\hoev009.txt	28	hoev009
corpus\hoev015.txt	-1	hoev015
corpus\hoev042.txt	0	hoev042
corpus\hofd001.txt	0	hofd001
corpus\hoff003.txt	-1	hoff003
corpus\hoff014.txt	8	hoff014
corpus\hoff017.txt	20	hoff017
corpus\hoff018.txt	3	hoff018
corpus\hofl002.txt	-1	hofl002
corpus\hofm001.txt	40	hofm001
corpus\hofm009.txt	0	hofm009
corpus\hofm030.txt	0	hofm030
corpus\hofs005.txt	-1	hofs005
corpus\hofs016.txt	46	hofs016
corpus\hoft001.txt	0	hoft001
corpus\hoft003.txt	3	hoft003
corpus\hof_001.txt	-1	hof_001
corpus\hoge002.txt	32	hoge002
corpus\hoge008.txt	-1	hoge008
corpus\hoge018.txt	-1	hoge018
corpus\hoge019.txt	-1	hoge019
corpus\hoge020.txt	-1	hoge020
corpus\hoge022.txt	2	hoge022
corpus\hoge023.txt	14	hoge023
corpus\hoge071.txt	2	hoge071
corpus\hojh001.txt	0	hojh001
corpus\hokw001.txt	29	hokw001
corpus\holi003.txt	0	holi003
corpus\holk002.txt	-1	holk002
corpus\holk003.txt	-1	holk003
corpus\holl001.txt	-1	holl001
corpus\holl017.txt	-1	holl017
corpus\holl020.txt	-1	holl020
corpus\holl021.txt	0	holl021
corpus\holl022.txt	48	holl022
corpus\holl024.txt	6	holl024
corpus\holl069.txt	0	holl069
corpus\holl076.txt	4	holl076
corpus\holl100.txt	37	holl100
corpus\holl103.txt	2	holl103
corpus\holl110.txt	0	holl110
corpus\hols001.txt	-1	hols001
corpus\hols006.txt	0	hols006
corpus\holt002.txt	2	holt002
corpus\holt009.txt	0	holt009
corpus\holt014.txt	47	holt014
corpus\holt072.txt	-1	holt072
corpus\holt074.txt	52	holt074
corpus\holt081.txt	-1	holt081
corpus\holt083.txt	34	holt083
corpus\holt097.txt	0	holt097
corpus\holv001.txt	0	holv001
corpus\holw005.txt	2	holw005
corpus\holw010.txt	2	holw010
corpus\holz003.txt	35	holz003
corpus\hol_001.txt	15	hol_001
corpus\hol_008.txt	0	hol_008
corpus\homb010.txt	-1	homb010
corpus\hond012.txt	0	hond012
corpus\honi002.txt	2	honi002
corpus\honi003.txt	0	honi003
corpus\hono001.txt	1	hono001
corpus\hons002.txt	3	hons002
corpus\hont002.txt	0	hont002
corpus\hoof090.txt	0	hoof090
corpus\hoog002.txt	0	hoog002
corpus\hoog012.txt	0	hoog012
corpus\hoog020.txt	46	hoog020
corpus\hoog031.txt	0	hoog031
corpus\hoog033.txt	3	hoog033
corpus\hoog046.txt	-1	hoog046
corpus\hoog061.txt	0	hoog061
corpus\hoog116.txt	11	hoog116
corpus\hoog152.txt	0	hoog152
corpus\hoog163.txt	-1	hoog163
corpus\hooi007.txt	0	hooi007
corpus\hoon004.txt	-1	hoon004
corpus\hoon006.txt	-1	hoon006
corpus\hoop003.txt	-1	hoop003
corpus\hoop031.txt	0	hoop031
corpus\hoor009.txt	0	hoor009
corpus\hoor020.txt	1	hoor020
corpus\hoor021.txt	-1	hoor021
corpus\hooy002.txt	-1	hooy002
corpus\hooy006.txt	30	hooy006
corpus\hooy007.txt	45	hooy007
corpus\hopm001.txt	0	hopm001
corpus\hora001.txt	0	hora001
corpus\hora005.txt	-1	hora005
corpus\hore012.txt	0	hore012
corpus\horn002.txt	-1	horn002
corpus\horn032.txt	0	horn032
corpus\horn051.txt	51	horn051
corpus\hors005.txt	1	hors005
corpus\hors006.txt	17	hors006
corpus\hors009.txt	0	hors009
corpus\hors012.txt	0	hors012
corpus\hors023.txt	0	hors023
corpus\hors026.txt	7	hors026
corpus\hors027.txt	3	hors027
corpus\hors028.txt	0	hors028
corpus\hors095.txt	0	hors095
corpus\hosd002.txt	14	hosd002
corpus\hose001.txt	10	hose001
corpus\host002.txt	-1	host002
corpus\host006.txt	9	host006
corpus\host011.txt	-1	host011
corpus\hott001.txt	21	hott001
corpus\hotz001.txt	0	hotz001
corpus\hotz006.txt	4	hotz006
corpus\houb023.txt	-1	houb023
corpus\houc003.txt	1	houc003
corpus\hout025.txt	-1	hout025
corpus\hout034.txt	1	hout034
corpus\hout035.txt	1	hout035
corpus\hout038.txt	7	hout038
corpus\hout042.txt	2	hout042
corpus\hout100.txt	16	hout100
corpus\hout113.txt	-1	hout113
corpus\hout114.txt	-1	hout114
corpus\hout115.txt	-1	hout115
corpus\hout119.txt	-1	hout119
corpus\hout165.txt	2	hout165
corpus\houw006.txt	16	houw006
corpus\houw008.txt	0	houw008
corpus\houw011.txt	-1	houw011
corpus\houw013.txt	0	houw013
corpus\hove006.txt	-1	hove006
corpus\hove063.txt	0	hove063
corpus\hovi002.txt	34	hovi002
corpus\hovr002.txt	-1	hovr002
corpus\hovy001.txt	-1	hovy001
corpus\howe001.txt	1	howe001
corpus\howe003.txt	26	howe003
corpus\hoye002.txt	14	hoye002
corpus\huar005.txt	4	huar005
corpus\hube003.txt	0	hube003
corpus\hube007.txt	-1	hube007
corpus\hube009.txt	-1	hube009
corpus\hube047.txt	-1	hube047
corpus\hubr002.txt	5	hubr002
corpus\hubr003.txt	-1	hubr003
corpus\hubr005.txt	2	hubr005
corpus\hudi001.txt	9	hudi001
corpus\hudi003.txt	2	hudi003
corpus\huel001.txt	44	huel001
corpus\huet002.txt	-1	huet002
corpus\huet016.txt	0	huet016
corpus\huge002.txt	-1	huge002
corpus\huge003.txt	-1	huge003
corpus\huge004.txt	-1	huge004
corpus\huge005.txt	17	huge005
corpus\huge017.txt	-1	huge017
corpus\huge022.txt	0	huge022
corpus\hugo013.txt	0	hugo013
corpus\huig002.txt	44	huig002
corpus\huij003.txt	0	huij003
corpus\huij005.txt	-1	huij005
corpus\huis008.txt	3	huis008
corpus\huis009.txt	3	huis009
corpus\huis011.txt	0	huis011
corpus\huiz003.txt	25	huiz003
corpus\huiz004.txt	0	huiz004
corpus\huiz009.txt	1	huiz009
corpus\huiz010.txt	2	huiz010
corpus\huiz011.txt	8	huiz011
corpus\huiz016.txt	9	huiz016
corpus\huiz019.txt	10	huiz019
corpus\huiz031.txt	-1	huiz031
corpus\huiz040.txt	0	huiz040
corpus\hull002.txt	-1	hull002
corpus\hull004.txt	28	hull004
corpus\hull005.txt	0	hull005
corpus\hull006.txt	1	hull006
corpus\huls001.txt	3	huls001
corpus\huls005.txt	-1	huls005
corpus\huls008.txt	20	huls008
corpus\huls024.txt	-1	huls024
corpus\huls058.txt	34	huls058
corpus\huls070.txt	0	huls070
corpus\huls096.txt	6	huls096
corpus\huls113.txt	0	huls113
corpus\hult006.txt	-1	hult006
corpus\hulz002.txt	0	hulz002
corpus\hulz005.txt	25	hulz005
corpus\humm001.txt	29	humm001
corpus\humm006.txt	-1	humm006
corpus\huni001.txt	2	huni001
corpus\huni005.txt	-1	huni005
corpus\hunn002.txt	-1	hunn002
corpus\hunt003.txt	0	hunt003
corpus\hupp004.txt	13	hupp004
corpus\husa001.txt	-1	husa001
corpus\husk002.txt	-1	husk002
corpus\huss001.txt	0	huss001
corpus\huts001.txt	-1	huts001
corpus\hutt002.txt	0	hutt002
corpus\huyb027.txt	0	huyb027
corpus\huyg001.txt	17	huyg001
corpus\huyg005.txt	44	huyg005
corpus\huyg006.txt	1	huyg006
corpus\huyg021.txt	29	huyg021
corpus\huyg051.txt	0	huyg051
corpus\huyg052.txt	0	huyg052
corpus\huys003.txt	-1	huys003
corpus\huys004.txt	-1	huys004
corpus\huys013.txt	34	huys013
corpus\huys014.txt	-1	huys014
corpus\hylk002.txt	-1	hylk002
corpus\ians001.txt	-1	ians001
corpus\ibsc001.txt	-1	ibsc001
corpus\idem001.txt	-1	idem001
corpus\idem005.txt	-1	idem005
corpus\iden002.txt	-1	iden002
corpus\iden003.txt	-1	iden003
corpus\idse001.txt	0	idse001
corpus\iers002.txt	0	iers002
corpus\ijss001.txt	0	ijss001
corpus\illi001.txt	-1	illi001
corpus\immi003.txt	2	immi003
corpus\inde002.txt	0	inde002
corpus\inge003.txt	-1	inge003
corpus\insi001.txt	0	insi001
corpus\insi006.txt	-1	insi006
corpus\ioan001.txt	37	ioan001
corpus\isaa004.txt	2	isaa004
corpus\isac001.txt	1	isac001
corpus\isac002.txt	2	isac002
corpus\isac005.txt	12	isac005
corpus\iseb001.txt	-1	iseb001
corpus\iseg001.txt	35	iseg001
corpus\isin001.txt	7	isin001
corpus\isin004.txt	1	isin004
corpus\isma002.txt	4	isma002
corpus\isra003.txt	-1	isra003
corpus\iste001.txt	-1	iste001
corpus\itte001.txt	-1	itte001
corpus\itte002.txt	1	itte002
corpus\iven001.txt	0	iven001
corpus\iwem001.txt	1	iwem001
corpus\jaar001.txt	0	jaar001
corpus\jaco002.txt	-1	jaco002
corpus\jaco005.txt	0	jaco005
corpus\jaco012.txt	-1	jaco012
corpus\jaco016.txt	-1	jaco016
corpus\jaco019.txt	0	jaco019
corpus\jaco024.txt	0	jaco024
corpus\jaco042.txt	1	jaco042
corpus\jaco043.txt	1	jaco043
corpus\jaco044.txt	-1	jaco044
corpus\jaco045.txt	21	jaco045
corpus\jaco048.txt	0	jaco048
corpus\jaco049.txt	7	jaco049
corpus\jaco050.txt	0	jaco050
corpus\jaco091.txt	0	jaco091
corpus\jaeg007.txt	0	jaeg007
corpus\jaeg012.txt	-1	jaeg012
corpus\jaeg014.txt	6	jaeg014
corpus\jaff001.txt	1	jaff001
corpus\jage001.txt	0	jage001
corpus\jage006.txt	0	jage006
corpus\jage007.txt	15	jage007
corpus\jage011.txt	-1	jage011
corpus\jage014.txt	2	jage014
corpus\jage015.txt	3	jage015
corpus\jage042.txt	-1	jage042
corpus\jagt001.txt	0	jagt001
corpus\jagt005.txt	14	jagt005
corpus\jagt010.txt	18	jagt010
corpus\jame004.txt	15	jame004
corpus\jame009.txt	0	jame009
corpus\jans001.txt	0	jans001
corpus\jans004.txt	-1	jans004
corpus\jans008.txt	28	jans008
corpus\jans016.txt	3	jans016
corpus\jans020.txt	-1	jans020
corpus\jans024.txt	0	jans024
corpus\jans025.txt	0	jans025
corpus\jans028.txt	1	jans028
corpus\jans030.txt	-1	jans030
corpus\jans033.txt	0	jans033
corpus\jans036.txt	14	jans036
corpus\jans040.txt	0	jans040
corpus\jans041.txt	0	jans041
corpus\jans044.txt	0	jans044
corpus\jans048.txt	3	jans048
corpus\jans051.txt	17	jans051
corpus\jans053.txt	0	jans053
corpus\jans059.txt	2	jans059
corpus\jans061.txt	14	jans061
corpus\jans064.txt	50	jans064
corpus\jans069.txt	1	jans069
corpus\jans096.txt	1	jans096
corpus\jans099.txt	-1	jans099
corpus\jans103.txt	0	jans103
corpus\jans109.txt	35	jans109
corpus\jans112.txt	-1	jans112
corpus\jans113.txt	15	jans113
corpus\jans114.txt	28	jans114
corpus\jans116.txt	4	jans116
corpus\jans119.txt	-1	jans119
corpus\jans226.txt	-1	jans226
corpus\jans227.txt	-1	jans227
corpus\jans230.txt	9	jans230
corpus\jans235.txt	0	jans235
corpus\jans240.txt	0	jans240
corpus\jans241.txt	1	jans241
corpus\jans305.txt	0	jans305
corpus\jans306.txt	23	jans306
corpus\jans314.txt	2	jans314
corpus\jans317.txt	22	jans317
corpus\jans318.txt	-1	jans318
corpus\jans390.txt	-1	jans390
corpus\jans394.txt	-1	jans394
corpus\jans431.txt	0	jans431
corpus\jans469.txt	9	jans469
corpus\janz011.txt	-1	janz011
corpus\japi002.txt	45	japi002
corpus\japi003.txt	-1	japi003
corpus\japi005.txt	-1	japi005
corpus\jasp002.txt	0	jasp002
corpus\jasp004.txt	0	jasp004
corpus\jaul001.txt	-1	jaul001
corpus\jeju001.txt	0	jeju001
corpus\jelg003.txt	-1	jelg003
corpus\jelg004.txt	1	jelg004
corpus\jell001.txt	0	jell001
corpus\jels002.txt	1	jels002
corpus\jenn004.txt	-1	jenn004
corpus\jens007.txt	-1	jens007
corpus\jens014.txt	-1	jens014
corpus\jesp008.txt	-1	jesp008
corpus\job_001.txt	-1	job_001
corpus\joch003.txt	-1	joch003
corpus\joek001.txt	0	joek001
corpus\joha007.txt	-1	joha007
corpus\john001.txt	29	john001
corpus\joll001.txt	-1	joll001
corpus\jonc002.txt	1	jonc002
corpus\jonc003.txt	-1	jonc003
corpus\jonc005.txt	0	jonc005
corpus\jonc011.txt	29	jonc011
corpus\jonc041.txt	0	jonc041
corpus\jong002.txt	3	jong002
corpus\jong010.txt	0	jong010
corpus\jong011.txt	0	jong011
corpus\jong012.txt	44	jong012
corpus\jong013.txt	0	jong013
corpus\jong018.txt	18	jong018
corpus\jong027.txt	0	jong027
corpus\jong030.txt	-1	jong030
corpus\jong033.txt	0	jong033
corpus\jong036.txt	1	jong036
corpus\jong037.txt	0	jong037
corpus\jong038.txt	19	jong038
corpus\jong044.txt	-1	jong044
corpus\jong045.txt	0	jong045
corpus\jong048.txt	-1	jong048
corpus\jong049.txt	0	jong049
corpus\jong053.txt	-1	jong053
corpus\jong058.txt	-1	jong058
corpus\jong069.txt	0	jong069
corpus\jong073.txt	3	jong073
corpus\jong091.txt	40	jong091
corpus\jong099.txt	23	jong099
corpus\jong118.txt	2	jong118
corpus\jong124.txt	3	jong124
corpus\jong126.txt	37	jong126
corpus\jong135.txt	-1	jong135
corpus\jong142.txt	-1	jong142
corpus\jong148.txt	22	jong148
corpus\jong149.txt	10	jong149
corpus\jong150.txt	-1	jong150
corpus\jong152.txt	-1	jong152
corpus\jong153.txt	13	jong153
corpus\jong212.txt	1	jong212
corpus\jong219.txt	-1	jong219
corpus\jong222.txt	-1	jong222
corpus\jong230.txt	24	jong230
corpus\jong233.txt	3	jong233
corpus\jong237.txt	23	jong237
corpus\jong260.txt	12	jong260
corpus\jong311.txt	-1	jong311
corpus\jong317.txt	-1	jong317
corpus\jong362.txt	5	jong362
corpus\jong371.txt	-1	jong371
corpus\jong435.txt	0	jong435
corpus\jong437.txt	1	jong437
corpus\jonk007.txt	0	jonk007
corpus\jonk009.txt	1	jonk009
corpus\jonk015.txt	-1	jonk015
corpus\jonk022.txt	6	jonk022
corpus\jonk023.txt	4	jonk023
corpus\jonk030.txt	5	jonk030
corpus\jonk046.txt	1	jonk046
corpus\jons001.txt	17	jons001
corpus\joor001.txt	0	joor001
corpus\joor005.txt	0	joor005
corpus\joos001.txt	2	joos001
corpus\joos006.txt	0	joos006
corpus\joos011.txt	1	joos011
corpus\jorg003.txt	2	jorg003
corpus\jori002.txt	45	jori002
corpus\jori007.txt	2	jori007
corpus\jori008.txt	-1	jori008
corpus\jorr001.txt	0	jorr001
corpus\jose008.txt	-1	jose008
corpus\joss001.txt	32	joss001
corpus\joss003.txt	-1	joss003
corpus\joss006.txt	4	joss006
corpus\joss009.txt	2	joss009
corpus\jous004.txt	-1	jous004
corpus\jouv001.txt	-1	jouv001
corpus\juff001.txt	0	juff001
corpus\juli001.txt	0	juli001
corpus\juli002.txt	-1	juli002
corpus\juli005.txt	8	juli005
corpus\juli014.txt	5	juli014
corpus\juni004.txt	0	juni004
corpus\juta001.txt	0	juta001
corpus\juyn001.txt	1	juyn001
corpus\juyn002.txt	1	juyn002
corpus\juyn003.txt	-1	juyn003
corpus\juyn012.txt	23	juyn012
corpus\kaal004.txt	-1	kaal004
corpus\kaas007.txt	11	kaas007
corpus\kaat002.txt	0	kaat002
corpus\kais002.txt	1	kais002
corpus\kais003.txt	2	kais003
corpus\kale001.txt	17	kale001
corpus\kalf001.txt	-1	kalf001
corpus\kalf003.txt	0	kalf003
corpus\kalf004.txt	-1	kalf004
corpus\kalf005.txt	0	kalf005
corpus\kalf009.txt	-1	kalf009
corpus\kalm001.txt	15	kalm001
corpus\kalm003.txt	-1	kalm003
corpus\kalm004.txt	0	kalm004
corpus\kalm006.txt	0	kalm006
corpus\kalm008.txt	0	kalm008
corpus\kalm013.txt	0	kalm013
corpus\kalt005.txt	-1	kalt005
corpus\kame002.txt	2	kame002
corpus\kame006.txt	-1	kame006
corpus\kamp007.txt	0	kamp007
corpus\kamp016.txt	1	kamp016
corpus\kamp057.txt	8	kamp057
corpus\kams003.txt	-1	kams003
corpus\kam_012.txt	12	kam_012
corpus\kann001.txt	1	kann001
corpus\kann003.txt	-1	kann003
corpus\kant002.txt	0	kant002
corpus\kant005.txt	1	kant005
corpus\kant019.txt	1	kant019
corpus\kan_001.txt	2	kan_001
corpus\kan_002.txt	0	kan_002
corpus\kan_003.txt	-1	kan_003
corpus\kan_004.txt	2	kan_004
corpus\kan_005.txt	-1	kan_005
corpus\kan_007.txt	-1	kan_007
corpus\kape001.txt	3	kape001
corpus\kapl002.txt	0	kapl002
corpus\kapp002.txt	-1	kapp002
corpus\kapp004.txt	2	kapp004
corpus\kapp014.txt	-1	kapp014
corpus\kapp015.txt	2	kapp015
corpus\kapt004.txt	21	kapt004
corpus\kapt017.txt	0	kapt017
corpus\kari001.txt	7	kari001
corpus\karn001.txt	-1	karn001
corpus\karn002.txt	0	karn002
corpus\karp002.txt	0	karp002
corpus\kars002.txt	-1	kars002
corpus\kars003.txt	-1	kars003
corpus\kars009.txt	-1	kars009
corpus\kass001.txt	1	kass001
corpus\kass002.txt	9	kass002
corpus\kata001.txt	-1	kata001
corpus\kate001.txt	0	kate001
corpus\kate004.txt	4	kate004
corpus\kats001.txt	-1	kats001
corpus\kat_014.txt	2	kat_014
corpus\kaye001.txt	0	kaye001
corpus\kaze001.txt	1	kaze001
corpus\kaze002.txt	7	kaze002
corpus\keek001.txt	0	keek001
corpus\keer004.txt	-1	keer004
corpus\kees001.txt	1	kees001
corpus\keij005.txt	3	keij005
corpus\keij008.txt	5	keij008
corpus\kelk001.txt	0	kelk001
corpus\kell004.txt	0	kell004
corpus\kell005.txt	0	kell005
corpus\kemp002.txt	1	kemp002
corpus\kemp004.txt	0	kemp004
corpus\kemp005.txt	0	kemp005
corpus\kemp006.txt	3	kemp006
corpus\kemp009.txt	-1	kemp009
corpus\kemp011.txt	5	kemp011
corpus\kemp017.txt	40	kemp017
corpus\kemp034.txt	0	kemp034
corpus\kemp036.txt	-1	kemp036
corpus\kemp072.txt	0	kemp072
corpus\kemp103.txt	0	kemp103
corpus\kepp002.txt	28	kepp002
corpus\kerc004.txt	0	kerc004
corpus\kerc012.txt	3	kerc012
corpus\kerc013.txt	26	kerc013
corpus\kerc042.txt	0	kerc042
corpus\kerk001.txt	-1	kerk001
corpus\kerk006.txt	18	kerk006
